529	1	2	10	11	4	29	1
530	1	3	8	8	5	91	1
531	1	2	9	9	4	53	0
532	1	2	8	8	4	70	0
533	0	0	-99	-99	-99	-99	-99
534	1	2	10	8	3	50	0
535	1	3	10	9	3	60	0
536	1	2	10	10	3	50	1
537	1	1	7	5	4	48	1
538	1	2	8	7	3	51	0
539	1	2	9	9	5	75	1
540	1	2	6	7	3	19	1
541	1	2	6	7	4	65	0
542	1	1	9	7	4	9	1
543	1	1	8	7	4	41	0
544	0	0	-99	-99	-99	-99	-99
545	0	0	-99	-99	-99	-99	-99
546	1	2	8	7	3	71	1
547	1	1	6	7	3	9	0
548	0	0	-99	-99	-99	-99	-99
549	1	1	7	7	3	30	1
550	1	2	9	9	4	80	0
551	1	3	12	11	3	50	1
552	0	0	-99	-99	-99	-99	-99
553	1	3	12	9	3	54	0
554	1	1	8	8	4	60	0
555	1	3	5	6	3	72	1
556	1	2	5	5	3	21	1
557	1	1	6	5	3	40	1
558	1	1	9	7	3	39	0
559	0	0	-99	-99	-99	-99	-99
560	1	2	12	10	3	20	1
561	1	3	5	4	4	73	0
562	0	0	-99	-99	-99	-99	-99
563	1	1	8	6	3	59	1
564	1	1	10	9	3	40	0
565	1	1	10	8	3	39	0
566	0	0	-99	-99	-99	-99	-99
567	1	1	10	9	4	51	0
568	1	2	7	6	3	66	0
569	1	2	7	6	3	58	1
570	1	1	7	6	3	60	1
571	0	0	-99	-99	-99	-99	-99
572	1	1	10	9	5	40	0
573	1	1	7	6	4	50	0
574	1	2	5	5	4	61	0
575	1	1	6	8	5	68	0
576	0	0	-99	-99	-99	-99	-99
577	1	1	9	7	3	30	0
578	1	3	8	6	3	74	1
579	1	1	3	2	3	39	0
580	0	0	-99	-99	-99	-99	-99
581	1	2	11	11	6	50	1
582	1	1	10	9	3	9	0
583	0	0	-99	-99	-99	-99	-99
584	1	2	8	8	4	79	1
585	1	1	10	8	3	20	1
586	1	2	11	8	4	52	0
587	1	3	10	8	3	76	0
588	1	1	8	5	4	60	0
589	1	1	10	7	2	39	1
590	1	1	6	6	3	60	1
591	1	2	11	11	3	26	1
592	1	3	7	7	5	81	0
593	1	2	8	5	2	40	1
594	1	1	4	3	3	57	0
595	1	1	6	7	4	3	1
596	0	0	-99	-99	-99	-99	-99
597	1	2	5	5	5	61	1
598	1	2	8	12	4	85	1
599	1	2	12	10	5	92	0
600	1	1	17	14	3	31	1
601	1	2	15	13	4	70	0
602	1	2	15	15	4	50	1
603	1	2	12	12	5	5	0
604	1	1	6	6	3	39	0
605	1	2	12	10	3	63	1
606	1	1	8	8	5	50	0
607	1	1	11	8	3	53	0
608	1	1	9	9	4	50	0
609	1	2	5	4	3	75	0
610	1	3	7	5	6	94	1
611	1	1	12	10	4	30	0
612	1	1	7	7	4	60	0
613	1	1	8	6	4	55	1
614	1	1	8	6	2	22	1
615	0	0	-99	-99	-99	-99	-99
616	1	1	9	9	4	50	1
617	1	2	12	10	4	72	1
618	1	2	6	7	3	57	1
619	1	1	8	8	5	79	0
620	1	2	8	8	4	1	1
621	0	0	-99	-99	-99	-99	-99
622	1	2	10	13	4	35	0
623	1	2	8	7	4	59	1
624	1	1	9	9	4	50	0
625	1	2	9	9	4	71	0
626	1	1	8	7	4	60	0
627	1	2	8	7	4	60	1
628	1	3	5	7	4	66	0
629	1	1	9	7	3	50	1
630	1	2	8	8	4	73	0
631	1	2	8	7	4	70	1
632	1	1	5	5	6	50	0
633	1	2	6	5	3	58	1
634	1	1	5	4	5	50	0
635	1	1	8	6	3	30	0
636	1	2	8	8	4	60	0
637	1	1	8	6	3	14	1
638	0	0	-99	-99	-99	-99	-99
639	1	1	10	9	4	60	1
640	1	1	8	8	4	71	0
641	1	1	9	8	3	40	0
642	0	0	-99	-99	-99	-99	-99
643	1	3	11	11	4	62	0
644	1	3	7	7	4	60	0
645	1	2	12	9	5	81	1
646	1	3	8	7	3	9	1
647	1	1	8	8	3	66	0
648	1	1	15	12	4	50	0
649	1	1	10	8	4	51	1
650	1	1	9	8	4	91	0
651	1	1	5	4	4	70	0
652	1	3	8	6	3	50	1
653	1	2	8	8	3	58	0
654	1	2	10	7	3	61	1
655	1	2	6	5	5	62	0
656	1	1	10	7	4	60	0
657	1	1	15	12	5	70	1
658	1	3	12	12	4	61	1
659	1	1	8	10	4	50	0
660	1	1	9	10	5	59	1
661	1	1	10	10	3	50	0
662	1	3	6	6	4	90	1
663	1	2	12	10	3	40	0
664	1	1	8	8	4	50	0
665	1	3	12	10	3	52	1
666	0	0	-99	-99	-99	-99	-99
667	1	1	6	5	2	59	0
668	1	1	6	7	5	70	0
669	1	3	12	9	3	23	1
670	1	2	8	7	3	30	0
671	1	3	10	10	4	70	0
672	0	0	-99	-99	-99	-99	-99
673	1	3	3	5	5	82	1
674	1	2	10	8	4	70	0
675	1	1	15	12	4	61	1
676	1	2	6	6	4	73	1
677	1	2	12	10	4	39	1
678	1	3	8	8	3	55	0
679	1	1	6	4	4	61	1
680	0	0	-99	-99	-99	-99	-99
681	1	3	8	9	5	70	1
682	1	2	10	10	5	70	0
683	1	1	6	4	3	65	1
684	1	1	12	14	4	75	1
685	1	2	6	5	3	57	1
686	1	1	8	9	4	30	0
687	1	1	12	10	3	80	0
688	1	2	11	8	3	42	1
689	1	3	15	15	4	70	0
690	1	1	6	6	3	15	0
691	0	0	-99	-99	-99	-99	-99
692	0	0	-99	-99	-99	-99	-99
693	1	2	10	8	4	76	0
694	1	1	9	6	4	50	1
695	1	1	8	8	4	70	0
696	0	0	-99	-99	-99	-99	-99
697	1	1	7	7	3	62	0
698	0	0	-99	-99	-99	-99	-99
699	1	2	7	6	4	81	0
700	1	2	8	8	4	70	1
701	1	2	6	7	4	70	0
702	1	2	9	9	3	24	1
703	1	1	8	8	5	0	0
704	1	2	7	8	4	61	0
705	1	1	9	7	3	28	0
706	1	2	8	6	4	75	0
707	1	3	7	8	5	90	0
708	0	0	-99	-99	-99	-99	-99
709	1	2	6	6	4	56	0
710	0	0	-99	-99	-99	-99	-99
711	1	2	12	12	4	81	0
712	1	1	9	6	4	60	1
713	1	3	15	10	4	76	1
714	1	2	10	8	4	39	1
715	0	0	-99	-99	-99	-99	-99
716	1	2	13	17	4	71	0
717	1	1	3	3	3	40	1
718	1	3	6	6	4	82	0
719	1	1	9	7	3	15	1
720	1	1	7	7	4	45	0
721	1	2	6	4	3	60	1
722	1	2	9	7	3	20	0
723	1	3	8	8	3	30	1
724	1	1	8	8	4	50	0
725	0	0	-99	-99	-99	-99	-99
726	1	2	10	10	5	81	0
727	1	2	9	6	3	67	1
728	1	1	7	7	4	15	1
729	1	1	10	11	4	50	0
730	1	2	8	8	4	69	1
731	1	2	7	7	5	70	0
732	1	2	5	7	3	50	0
733	1	2	15	14	5	81	1
734	0	0	-99	-99	-99	-99	-99
735	1	2	6	6	3	59	0
736	0	0	-99	-99	-99	-99	-99
737	1	2	8	7	4	50	0
738	1	1	6	5	3	20	1
739	1	3	8	6	5	62	1
740	1	2	10	9	5	40	0
741	1	3	5	5	5	93	0
742	1	1	12	9	4	65	0
743	1	1	4	4	4	9	1
744	0	0	-99	-99	-99	-99	-99
745	1	2	5	3	2	29	0
746	1	1	5	5	4	15	0
747	1	3	6	6	3	39	1
748	1	2	7	7	4	50	1
749	1	1	10	9	3	70	1
750	1	2	7	5	3	60	1
751	0	0	-99	-99	-99	-99	-99
752	1	2	13	10	5	57	0
753	0	0	-99	-99	-99	-99	-99
754	1	2	10	9	4	61	0
755	0	0	-99	-99	-99	-99	-99
756	1	1	12	10	2	4	0
757	1	2	9	9	4	70	0
758	1	1	6	5	4	39	1
759	1	1	16	16	4	51	1
760	1	1	7	6	4	30	0
761	1	2	9	7	4	60	1
762	1	2	2	1	4	40	0
763	1	1	9	9	3	41	0
764	0	0	-99	-99	-99	-99	-99
765	1	2	8	8	4	51	1
766	1	2	8	7	4	75	0
767	1	1	9	7	5	62	0
768	1	2	4	6	2	61	1
769	1	3	4	4	4	50	1
770	1	2	8	9	5	52	0
771	0	0	-99	-99	-99	-99	-99
772	1	1	7	6	4	67	1
773	1	1	4	4	4	9	0
774	1	3	6	6	3	45	1
